Representation,Algorithm,Distance metric,Subset size,N clusters,V-measure,Adj. RS,Hopkins,Silhouette Score,Modularity,Homogeneity,Completeness,Trustworthiness,Continuity
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9949940839435685,0.5632479190826416,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9719027100204034,0.9897467608514091
Spectrogram,kMeans-preset,euclidean,500,6,0.48132156603196097,0.40150560347873676,0.9518223720604839,0.20344533884025395,,0.48979946111112305,0.4731321637132278,0.9367748626482106,0.9603920468419155
Spectrogram,kMeans,euclidean,500,2,0.4599277003589933,0.32459069801827956,0.9518223720604839,0.20344533884025395,,0.32296568789918756,0.7985910266528186,0.9367748626482106,0.9603920468419155
Spectrogram,HDBSCAN,euclidean,500,3,0.5799386991200918,0.43318877388089,0.9518223720604839,0.20344533884025395,,0.46033852120572594,0.7834989175686494,0.9367748626482106,0.9603920468419155
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9518223720604839,0.4225720465183258,0.6088948235449465,0.4583482260950433,0.5163413608565798,0.9367748626482106,0.9603920468419155
VAE,kMeans-preset,euclidean,500,6,0.4803655134989934,0.40489648052596994,0.98385441367651,0.23066549585991394,,0.49030093960012555,0.47082475159494624,0.9496411719603103,0.955681322420419
VAE,kMeans,euclidean,500,3,0.5762820662286663,0.440023155705672,0.98385441367651,0.23066549585991394,,0.4592723915810876,0.7732961543501908,0.9496411719603103,0.955681322420419
VAE,HDBSCAN,euclidean,500,3,0.5762820662286663,0.440023155705672,0.98385441367651,0.23066549585991394,,0.4592723915810876,0.7732961543501908,0.9496411719603103,0.955681322420419
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.98385441367651,0.5896176695823669,0.6435846353977308,0.48743546135772203,0.5279246133798677,0.9496411719603103,0.955681322420419
PAF,kMeans-preset,euclidean,500,6,0.6227768513319395,0.5783103901892844,0.9741428544225358,0.22194785236207204,,0.6350060552643244,0.6110097774417452,0.9496795110513043,0.9456206427647278
PAF,kMeans,euclidean,500,4,0.6449352261398997,0.5703721091483731,0.9741428544225358,0.22194785236207204,,0.5777023400248815,0.7298783236720073,0.9496795110513043,0.9456206427647278
PAF,HDBSCAN,euclidean,500,8,0.684060661093002,0.6567140109351204,0.9741428544225358,0.22194785236207204,,0.6931188682520842,0.6752361588491332,0.9496795110513043,0.9456206427647278
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9741428544225358,0.5548845529556274,0.6744317004816093,0.6114820176533036,0.5954547840081659,0.9496795110513043,0.9456206427647278
LFCC,kMeans-preset,euclidean,500,6,0.46773057727863093,0.395579184397022,0.9947007864847744,0.3506434036526378,,0.4768074235696855,0.45899286169709724,0.9719523369029044,0.9896709657161846
LFCC,kMeans,euclidean,500,26,0.35323118729705383,0.14209657317811264,0.9947007864847744,0.3506434036526378,,0.5057630335936093,0.27138487979283377,0.9719523369029044,0.9896709657161846
LFCC,HDBSCAN,euclidean,500,18,0.3945575428335256,0.4025866471847932,0.9947007864847744,0.3506434036526378,,0.47758945538345976,0.33612083444826396,0.9719523369029044,0.9896709657161846
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9947007864847744,0.5628408789634705,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9719523369029044,0.9896709657161846
Spectrogram,kMeans-preset,euclidean,500,6,0.4917932302793609,0.4171156600679153,0.9623972459681674,0.21158145120802058,,0.5015440501373822,0.48241432296528686,0.9359054469469479,0.9593341913805995
Spectrogram,kMeans,euclidean,500,2,0.4586527902666992,0.3239001100675781,0.9623972459681674,0.21158145120802058,,0.3220615531955176,0.796431650613708,0.9359054469469479,0.9593341913805995
Spectrogram,HDBSCAN,euclidean,500,3,0.5811753159667887,0.43427710375030126,0.9623972459681674,0.21158145120802058,,0.46133716404263936,0.7851201982003808,0.9359054469469479,0.9593341913805995
Spectrogram,Leiden,euclidean,500,5,0.48114309792594745,0.36773765647837664,0.9623972459681674,0.4331740140914917,0.6142922210149037,0.45499019018366904,0.5104859082787556,0.9359054469469479,0.9593341913805995
VAE,kMeans-preset,euclidean,500,6,0.48244838224094794,0.40728860772776465,0.9864643076617817,0.230755995159974,,0.49226476482608683,0.47301584743641056,0.9494842281108519,0.9561229097410426
VAE,kMeans,euclidean,500,3,0.5778088319140005,0.44147657550900954,0.9864643076617817,0.230755995159974,,0.46057696372600154,0.7750960793542548,0.9494842281108519,0.9561229097410426
VAE,HDBSCAN,euclidean,500,3,0.5778088319140005,0.44147657550900954,0.9864643076617817,0.230755995159974,,0.46057696372600154,0.7750960793542548,0.9494842281108519,0.9561229097410426
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9864643076617817,0.5843011140823364,0.6435924859014982,0.48743546135772203,0.5279246133798677,0.9494842281108519,0.9561229097410426
PAF,kMeans-preset,euclidean,500,6,0.6377222363924367,0.6022414841017869,0.9634962215928352,0.22192071535120617,,0.6491427932808991,0.6266965821869923,0.9502499782694461,0.9473254760028154
PAF,kMeans,euclidean,500,4,0.6626424893225666,0.5835105882466455,0.9634962215928352,0.22192071535120617,,0.593227245448728,0.7504554639378823,0.9502499782694461,0.9473254760028154
PAF,HDBSCAN,euclidean,500,7,0.6807944596759251,0.6572711363840779,0.9634962215928352,0.22192071535120617,,0.6864953501962823,0.6751874736029294,0.9502499782694461,0.9473254760028154
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9634962215928352,0.56015944480896,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9502499782694461,0.9473254760028154
LFCC,kMeans-preset,euclidean,500,6,0.4682275482734607,0.3960703174366004,0.9944654884466759,0.3506434036526378,,0.4772921392392573,0.45950084431230187,0.9726399607519411,0.9898496625845483
LFCC,kMeans,euclidean,500,20,0.3680109923549757,0.17159855631385648,0.9944654884466759,0.3506434036526378,,0.4969366723401075,0.2922018831233785,0.9726399607519411,0.9898496625845483
LFCC,HDBSCAN,euclidean,500,25,0.372077928808475,0.3925079383419638,0.9944654884466759,0.3506434036526378,,0.4752534770810352,0.30570964052718497,0.9726399607519411,0.9898496625845483
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9944654884466759,0.5488382577896118,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9726399607519411,0.9898496625845483
Spectrogram,kMeans-preset,euclidean,500,6,0.4969186400341367,0.41793636724972955,0.9094731798178713,0.2034220032464891,,0.507134808759621,0.4871059502155056,0.9369283831793934,0.9600850455252945
Spectrogram,kMeans,euclidean,500,2,0.45929598022712226,0.32406269479314903,0.9094731798178713,0.2034220032464891,,0.3225220879012091,0.7974941454945967,0.9369283831793934,0.9600850455252945
Spectrogram,HDBSCAN,euclidean,500,3,0.5823783701145585,0.4350422660711237,0.9094731798178713,0.2034220032464891,,0.46226432235251624,0.7868260311525248,0.9369283831793934,0.9600850455252945
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9094731798178713,0.42245545983314514,0.6088900862126757,0.4583482260950433,0.5163413608565798,0.9369283831793934,0.9600850455252945
VAE,kMeans-preset,euclidean,500,6,0.49823281829726623,0.45977387643514983,0.9841915720795624,0.23082967972577248,,0.5028967824693088,0.4936545682469009,0.9502816625403095,0.955247599573027
VAE,kMeans,euclidean,500,3,0.5781681700260958,0.44174963705442705,0.9841915720795624,0.23082967972577248,,0.4608868787178802,0.7755116127947483,0.9502816625403095,0.955247599573027
VAE,HDBSCAN,euclidean,500,3,0.5781681700260958,0.44174963705442705,0.9841915720795624,0.23082967972577248,,0.4608868787178802,0.7755116127947483,0.9502816625403095,0.955247599573027
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9841915720795624,0.5753761529922485,0.6436078303265538,0.48743546135772203,0.5279246133798677,0.9502816625403095,0.955247599573027
PAF,kMeans-preset,euclidean,500,6,0.6351889723930941,0.5971121590503643,0.9673854761713199,0.22190019932237043,,0.6464709880109697,0.6242939831383054,0.9494334641544361,0.9460711123952634
PAF,kMeans,euclidean,500,4,0.6613677486115271,0.5814665120208062,0.9673854761713199,0.22190019932237043,,0.5919687519329105,0.7491995791523138,0.9494334641544361,0.9460711123952634
PAF,HDBSCAN,euclidean,500,8,0.6825922803460212,0.6561693154235659,0.9673854761713199,0.22190019932237043,,0.6905683895213803,0.6747983165248833,0.9494334641544361,0.9460711123952634
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9673854761713199,0.5556996464729309,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9494334641544361,0.9460711123952634
LFCC,kMeans-preset,euclidean,500,6,0.46747142351018467,0.3955721425006734,0.9945302795312924,0.35064276601172123,,0.4765862257907069,0.45869872312284937,0.9718785567041308,0.9896316398938754
LFCC,kMeans,euclidean,500,16,0.38374527692371446,0.22531386100692222,0.9945302795312924,0.35064276601172123,,0.49478753311401985,0.31340878620589396,0.9718785567041308,0.9896316398938754
LFCC,HDBSCAN,euclidean,500,19,0.39098311216841,0.4012469440939421,0.9945302795312924,0.35064276601172123,,0.47654325306750334,0.33146991490726146,0.9718785567041308,0.9896316398938754
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9945302795312924,0.5597557425498962,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9718785567041308,0.9896316398938754
Spectrogram,kMeans-preset,euclidean,500,6,0.49605126524358306,0.4187871769003389,0.9164520899985574,0.21156748302506048,,0.5062605356693929,0.48624561648702574,0.936391285106077,0.9598838007231306
Spectrogram,kMeans,euclidean,500,2,0.4564531239846671,0.3224976540034825,0.9164520899985574,0.21156748302506048,,0.32058522377157256,0.792194928309103,0.936391285106077,0.9598838007231306
Spectrogram,HDBSCAN,euclidean,500,3,0.5811753159667887,0.43427710375030126,0.9164520899985574,0.21156748302506048,,0.46133716404263936,0.7851201982003808,0.936391285106077,0.9598838007231306
Spectrogram,Leiden,euclidean,500,5,0.48090415230458544,0.3677568804481567,0.9164520899985574,0.4266197085380554,0.6142841521758968,0.45476922981995843,0.5102261000066928,0.936391285106077,0.9598838007231306
VAE,kMeans-preset,euclidean,500,6,0.49719607386696163,0.4578894645802331,0.985156248966305,0.23049278714145174,,0.5019756595774537,0.4925066478135282,0.9497628509657265,0.9562010809805724
VAE,kMeans,euclidean,500,3,0.5768935919834404,0.4407286291425409,0.985156248966305,0.23049278714145174,,0.45982610254593104,0.7739287120453989,0.9497628509657265,0.9562010809805724
VAE,HDBSCAN,euclidean,500,3,0.5768935919834405,0.4407286291425409,0.985156248966305,0.23049278714145174,,0.4598261025459311,0.773928712045399,0.9497628509657265,0.9562010809805724
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.985156248966305,0.5823419690132141,0.6435731131022542,0.48743546135772203,0.5279246133798677,0.9497628509657265,0.9562010809805724
PAF,kMeans-preset,euclidean,500,6,0.6275253348487362,0.5911091121227302,0.9684676284595314,0.22193255155010289,,0.6398239811666527,0.6156905788940069,0.9506431846502625,0.9477151329158187
PAF,kMeans,euclidean,500,4,0.6704621067144559,0.6063906169089638,0.9684676284595314,0.22193255155010289,,0.6023753299902893,0.7559020875690411,0.9506431846502625,0.9477151329158187
PAF,HDBSCAN,euclidean,500,7,0.680891173045819,0.656536858757354,0.9684676284595314,0.22193255155010289,,0.6870248831668005,0.6748660164368695,0.9506431846502625,0.9477151329158187
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9684676284595314,0.5539346933364868,0.674427732535725,0.6114820176533036,0.5954547840081659,0.9506431846502625,0.9477151329158187
LFCC,kMeans-preset,euclidean,500,6,0.43881290012679025,0.36833184725729384,0.9936995481141748,0.3506434036526378,,0.4464580900842815,0.4314251358786255,0.9731970785840769,0.9902164242205038
LFCC,kMeans,euclidean,500,23,0.35858108124930727,0.14208478648907208,0.9936995481141748,0.3506434036526378,,0.5007133154572564,0.27929931559158555,0.9731970785840769,0.9902164242205038
LFCC,HDBSCAN,euclidean,500,19,0.3897132654280349,0.39810148801804174,0.9936995481141748,0.3506434036526378,,0.4765158275907658,0.32966177312230577,0.9731970785840769,0.9902164242205038
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9936995481141748,0.5478524565696716,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9731970785840769,0.9902164242205038
Spectrogram,kMeans-preset,euclidean,500,6,0.48675153747118666,0.39715898228383734,0.9642170868882263,0.2034220032464891,,0.48004850898475143,0.4936444086528248,0.9365571579234957,0.9610374347888974
Spectrogram,kMeans,euclidean,500,2,0.4620672810905583,0.32481452657741433,0.9642170868882263,0.2034220032464891,,0.3245840836788913,0.8015979401432073,0.9365571579234957,0.9610374347888974
Spectrogram,HDBSCAN,euclidean,500,3,0.5816562120178598,0.43583800087681274,0.9642170868882263,0.2034220032464891,,0.46376536303513083,0.779912926129136,0.9365571579234957,0.9610374347888974
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9642170868882263,0.4215255081653595,0.6088900862126757,0.4583482260950433,0.5163413608565798,0.9365571579234957,0.9610374347888974
VAE,kMeans-preset,euclidean,500,6,0.4983603494935047,0.4603055443179922,0.977794743115787,0.23079169782687417,,0.5029617485319203,0.49384237996809494,0.9487576015896916,0.9567258820660806
VAE,kMeans,euclidean,500,3,0.5784614216432589,0.44178993777636094,0.977794743115787,0.23079169782687417,,0.46107577668332533,0.7760320260814555,0.9487576015896916,0.9567258820660806
VAE,HDBSCAN,euclidean,500,3,0.5784614216432589,0.44178993777636094,0.977794743115787,0.23079169782687417,,0.46107577668332533,0.7760320260814555,0.9487576015896916,0.9567258820660806
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.977794743115787,0.5733790397644043,0.6436015468429137,0.48743546135772203,0.5279246133798677,0.9487576015896916,0.9567258820660806
PAF,kMeans-preset,euclidean,500,6,0.6226471489152349,0.5800978668458564,0.973386676880339,0.22194228588964138,,0.6346679433680096,0.611073244877663,0.948733106114399,0.9446879431974553
PAF,kMeans,euclidean,500,4,0.6562572323303164,0.5756036526826652,0.973386676880339,0.22194228588964138,,0.587129725488464,0.7438349003110747,0.948733106114399,0.9446879431974553
PAF,HDBSCAN,euclidean,500,7,0.6762511562445613,0.6543622754435581,0.973386676880339,0.22194228588964138,,0.681950837892008,0.6706459597169804,0.948733106114399,0.9446879431974553
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.973386676880339,0.5544074773788452,0.6744319039851242,0.6114820176533036,0.5954547840081659,0.948733106114399,0.9446879431974553
LFCC,kMeans-preset,euclidean,500,6,0.46975852515208194,0.4343967610332696,0.9941369387621067,0.35064276601172123,,0.47491530947319743,0.4647125259604429,0.9727695370640302,0.9904627199602958
LFCC,kMeans,euclidean,500,16,0.3832357244987668,0.19676556227982106,0.9941369387621067,0.35064276601172123,,0.49748709396495583,0.3116606822711343,0.9727695370640302,0.9904627199602958
LFCC,HDBSCAN,euclidean,500,21,0.38257009795692254,0.3953307431992297,0.9941369387621067,0.35064276601172123,,0.47301859168048993,0.32115943174370826,0.9727695370640302,0.9904627199602958
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9941369387621067,0.5470858216285706,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9727695370640302,0.9904627199602958
Spectrogram,kMeans-preset,euclidean,500,6,0.5002351854717194,0.469046751955774,0.9597729933443679,0.203421579028326,,0.5066038664221842,0.49402464201713614,0.9364379120488879,0.9615866259370708
Spectrogram,kMeans,euclidean,500,2,0.4620672810905583,0.32481452657741433,0.9597729933443679,0.203421579028326,,0.3245840836788913,0.8015979401432073,0.9364379120488879,0.9615866259370708
Spectrogram,HDBSCAN,euclidean,500,3,0.5830815958534992,0.4357316348485392,0.9597729933443679,0.203421579028326,,0.4629483195454518,0.7874119012079716,0.9364379120488879,0.9615866259370708
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9597729933443679,0.42449694871902466,0.6088950830794201,0.4583482260950433,0.5163413608565798,0.9364379120488879,0.9615866259370708
VAE,kMeans-preset,euclidean,500,6,0.499672400797242,0.46148634099460034,0.9839961878721851,0.2306324540006396,,0.5045169580478156,0.49491999709282053,0.9490044434014546,0.9558478691874225
VAE,kMeans,euclidean,500,3,0.5793765889024513,0.4425379747139605,0.9839961878721851,0.2306324540006396,,0.46182663786339573,0.7771991318311496,0.9490044434014546,0.9558478691874225
VAE,HDBSCAN,euclidean,500,3,0.5793765889024513,0.4425379747139605,0.9839961878721851,0.2306324540006396,,0.46182663786339573,0.7771991318311496,0.9490044434014546,0.9558478691874225
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9839961878721851,0.5886987447738647,0.643580557128992,0.48743546135772203,0.5279246133798677,0.9490044434014546,0.9558478691874225
PAF,kMeans-preset,euclidean,500,6,0.623273804451467,0.5855543643202499,0.9729942774875135,0.22190019932237043,,0.6353083955716589,0.6116866774620611,0.9488794188411765,0.9456763144565815
PAF,kMeans,euclidean,500,4,0.66413172600287,0.586072317989789,0.9729942774875135,0.22190019932237043,,0.5947225657740183,0.7518828187726385,0.9488794188411765,0.9456763144565815
PAF,HDBSCAN,euclidean,500,8,0.6840585649199564,0.655583441431279,0.9729942774875135,0.22190019932237043,,0.6926015633455743,0.6757237484473322,0.9488794188411765,0.9456763144565815
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9729942774875135,0.5536126494407654,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9488794188411765,0.9456763144565815
LFCC,kMeans-preset,euclidean,500,6,0.4716425013226405,0.4355570911050498,0.9944794004914644,0.35064276601172123,,0.474113602227763,0.46919702582950934,0.9712295104205566,0.9895402333213462
LFCC,kMeans,euclidean,500,20,0.3682034137664625,0.18177575651053107,0.9944794004914644,0.35064276601172123,,0.4969048942901371,0.2924555851102756,0.9712295104205566,0.9895402333213462
LFCC,HDBSCAN,euclidean,500,19,0.3760756465686109,0.3401911746237211,0.9944794004914644,0.35064276601172123,,0.47737942060669547,0.3102401727311528,0.9712295104205566,0.9895402333213462
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9944794004914644,0.5542905926704407,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9712295104205566,0.9895402333213462
Spectrogram,kMeans-preset,euclidean,500,6,0.48606692485154146,0.4075593082425976,0.9430726647433646,0.2034220032464891,,0.48876710325217226,0.4833964166392117,0.9363852022790555,0.9595578545108742
Spectrogram,kMeans,euclidean,500,2,0.45929598022712226,0.32406269479314903,0.9430726647433646,0.2034220032464891,,0.3225220879012091,0.7974941454945967,0.9363852022790555,0.9595578545108742
Spectrogram,HDBSCAN,euclidean,500,3,0.5815362934376497,0.43433230218874824,0.9430726647433646,0.2034220032464891,,0.4615746297218211,0.7857500330024791,0.9363852022790555,0.9595578545108742
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9430726647433646,0.4251302182674408,0.6088900862126757,0.4583482260950433,0.5163413608565798,0.9363852022790555,0.9595578545108742
VAE,kMeans-preset,euclidean,500,6,0.48374790372934123,0.4081237945379835,0.9857351296080373,0.2306726355108103,,0.4929578222483461,0.4748758109695023,0.9492684432784156,0.9559104445423303
VAE,kMeans,euclidean,500,3,0.5784614216432589,0.44178993777636094,0.9857351296080373,0.2306726355108103,,0.46107577668332533,0.7760320260814555,0.9492684432784156,0.9559104445423303
VAE,HDBSCAN,euclidean,500,3,0.5784614216432588,0.44178993777636094,0.9857351296080373,0.2306726355108103,,0.4610757766833253,0.7760320260814554,0.9492684432784156,0.9559104445423303
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9857351296080373,0.5713327527046204,0.6435891074234945,0.48743546135772203,0.5279246133798677,0.9492684432784156,0.9559104445423303
PAF,kMeans-preset,euclidean,500,6,0.62551564941927,0.5859147399824327,0.9741140300672815,0.22197918074653475,,0.6376681132743702,0.6138177183473631,0.9491724866821514,0.9459713056459867
PAF,kMeans,euclidean,500,4,0.658789123582469,0.5774643580870019,0.9741140300672815,0.22197918074653475,,0.589429090747326,0.7466498308249885,0.9491724866821514,0.9459713056459867
PAF,HDBSCAN,euclidean,500,7,0.6754940256430932,0.6503908973616622,0.9741140300672815,0.22197918074653475,,0.6835495917478396,0.6676261161644755,0.9491724866821514,0.9459713056459867
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9741140300672815,0.5536753535270691,0.6744354648080412,0.6114820176533036,0.5954547840081659,0.9491724866821514,0.9459713056459867
LFCC,kMeans-preset,euclidean,500,6,0.4524387565080339,0.3939926187682984,0.995387382241077,0.35064276601172123,,0.459123397801001,0.44594597291379856,0.9717902105539468,0.9895665674693521
LFCC,kMeans,euclidean,500,13,0.3932687624249927,0.24820197287323942,0.995387382241077,0.35064276601172123,,0.48911420870073,0.3288318055848723,0.9717902105539468,0.9895665674693521
LFCC,HDBSCAN,euclidean,500,19,0.3912315148556202,0.40130990888001716,0.995387382241077,0.35064276601172123,,0.4769907426111232,0.3316105208895522,0.9717902105539468,0.9895665674693521
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.995387382241077,0.5544927716255188,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9717902105539468,0.9895665674693521
Spectrogram,kMeans-preset,euclidean,500,6,0.4997310398234043,0.4674968284443888,0.9347300952965172,0.2034210572935365,,0.5060709883722492,0.49354797687049734,0.9363737900660868,0.9593823753197588
Spectrogram,kMeans,euclidean,500,2,0.4599277003589933,0.32459069801827956,0.9347300952965172,0.2034210572935365,,0.32296568789918756,0.7985910266528186,0.9363737900660868,0.9593823753197588
Spectrogram,HDBSCAN,euclidean,500,3,0.5821355415105776,0.4349464110614414,0.9347300952965172,0.2034210572935365,,0.4620502624733699,0.7865597145277652,0.9363737900660868,0.9593823753197588
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9347300952965172,0.4231601357460022,0.6088950830794201,0.4583482260950433,0.5163413608565798,0.9363737900660868,0.9593823753197588
VAE,kMeans-preset,euclidean,500,6,0.49631389460215286,0.4571109152000711,0.9654007332533512,0.23101766736205182,,0.5014134579413128,0.49131701587388155,0.949499065370172,0.9557259741725238
VAE,kMeans,euclidean,500,3,0.5768935919834404,0.4407286291425409,0.9654007332533512,0.23101766736205182,,0.45982610254593104,0.7739287120453989,0.949499065370172,0.9557259741725238
VAE,HDBSCAN,euclidean,500,3,0.5768935919834404,0.4407286291425409,0.9654007332533512,0.23101766736205182,,0.45982610254593104,0.7739287120453989,0.949499065370172,0.9557259741725238
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9654007332533512,0.5803622007369995,0.6436164434592051,0.48743546135772203,0.5279246133798677,0.949499065370172,0.9557259741725238
PAF,kMeans-preset,euclidean,500,6,0.6247415208238151,0.5891236813541919,0.9772320319856534,0.22196702608387986,,0.6367759365150991,0.6131535442515682,0.949754571754289,0.9456317940382419
PAF,kMeans,euclidean,500,4,0.669826624922142,0.5949655317632777,0.9772320319856534,0.22196702608387986,,0.6003143269876331,0.7575451816863521,0.949754571754289,0.9456317940382419
PAF,HDBSCAN,euclidean,500,7,0.6729580161735372,0.6486903988140411,0.9772320319856534,0.22196702608387986,,0.675736160932567,0.6702026213793568,0.949754571754289,0.9456317940382419
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9772320319856534,0.5567817687988281,0.6744319039851242,0.6114820176533036,0.5954547840081659,0.949754571754289,0.9456317940382419
LFCC,kMeans-preset,euclidean,500,6,0.46974682624011943,0.4347961171734077,0.9948097376689206,0.35064276601172123,,0.47452023518610376,0.46506849651433574,0.9727791952800027,0.9897796910649665
LFCC,kMeans,euclidean,500,27,0.34841722411380016,0.12820943193966103,0.9948097376689206,0.35064276601172123,,0.5031539985987987,0.266469035082854,0.9727791952800027,0.9897796910649665
LFCC,HDBSCAN,euclidean,500,23,0.380752414730927,0.39601786635967845,0.9948097376689206,0.35064276601172123,,0.47799179528727315,0.3163885024317202,0.9727791952800027,0.9897796910649665
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9948097376689206,0.5601829886436462,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9727791952800027,0.9897796910649665
Spectrogram,kMeans-preset,euclidean,500,6,0.5050588779739975,0.47232178036383815,0.9523325061444116,0.2116519139774103,,0.5108446276161577,0.49940271768776895,0.9354702846123658,0.959314283946711
Spectrogram,kMeans,euclidean,500,2,0.46057041740073074,0.32475260443407683,0.9523325061444116,0.2116519139774103,,0.3234258393995787,0.7996530232412511,0.9354702846123658,0.959314283946711
Spectrogram,HDBSCAN,euclidean,500,3,0.5821355415105776,0.4349464110614414,0.9523325061444116,0.2116519139774103,,0.4620502624733699,0.7865597145277652,0.9354702846123658,0.959314283946711
Spectrogram,Leiden,euclidean,500,5,0.48114309792594745,0.36773765647837664,0.9523325061444116,0.4285847842693329,0.6143016977911647,0.45499019018366904,0.5104859082787556,0.9354702846123658,0.959314283946711
VAE,kMeans-preset,euclidean,500,6,0.4820525797174771,0.40685768073362405,0.9866202088824468,0.23061828402279833,,0.4917377674162306,0.47274153867397023,0.9499138675149906,0.955726679227474
VAE,kMeans,euclidean,500,3,0.5781012805764562,0.44151548254648987,0.9866202088824468,0.23061828402279833,,0.46076498396387383,0.7756161237684795,0.9499138675149906,0.955726679227474
VAE,HDBSCAN,euclidean,500,3,0.5781012805764564,0.44151548254648987,0.9866202088824468,0.23061828402279833,,0.4607649839638739,0.7756161237684797,0.9499138675149906,0.955726679227474
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9866202088824468,0.5923659801483154,0.6435812121347099,0.48743546135772203,0.5279246133798677,0.9499138675149906,0.955726679227474
PAF,kMeans-preset,euclidean,500,6,0.6227854409480946,0.5772031263737133,0.9692878734806456,0.22190019932237043,,0.6347590478993134,0.6112551926624605,0.9485146427643822,0.9468655797184723
PAF,kMeans,euclidean,500,4,0.6589779476315365,0.5777964061271137,0.9692878734806456,0.22190019932237043,,0.589625651446571,0.7468195281032542,0.9485146427643822,0.9468655797184723
PAF,HDBSCAN,euclidean,500,7,0.6756447223997933,0.6485186910645552,0.9692878734806456,0.22190019932237043,,0.6760907882644466,0.6751992447507099,0.9485146427643822,0.9468655797184723
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9692878734806456,0.5524391531944275,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9485146427643822,0.9468655797184723
LFCC,kMeans-preset,euclidean,500,6,0.46823804544107,0.3959467601841791,0.9945218906899456,0.3506434036526378,,0.4772456928609114,0.4595641241072781,0.9717762321483283,0.9894113275026902
LFCC,kMeans,euclidean,500,16,0.38027339821405515,0.1945782089104548,0.9945218906899456,0.3506434036526378,,0.49353912248638904,0.30929185925587543,0.9717762321483283,0.9894113275026902
LFCC,HDBSCAN,euclidean,500,20,0.38908818780097715,0.40080358818254064,0.9945218906899456,0.3506434036526378,,0.47665389127713464,0.32870251315252136,0.9717762321483283,0.9894113275026902
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9945218906899456,0.5684348940849304,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9717762321483283,0.9894113275026902
Spectrogram,kMeans-preset,euclidean,500,6,0.5063560124024218,0.4750091425711469,0.9436231353783123,0.203421579028326,,0.5117748601974429,0.5010507155302825,0.9355790030488442,0.9594380677485228
